target_rabi_mhz,experimental_rabi_mhz,detuning_mhz,experimental_excited_probability,simulated_total_excited_probability,experiment_minus_simulation
15.0,14.99550046184999,0.035,0.491,0.4243290035862382,0.06667099641376178
15.0,14.99550046184999,0.04,0.523,0.4281991219677219,0.0948008780322781
15.0,14.99550046184999,0.045,0.534,0.4320692403492057,0.10193075965079434
15.0,14.99550046184999,0.05,0.523,0.4359393587306894,0.08706064126931062
15.0,14.99550046184999,0.055,0.558,0.43971682310978505,0.118283176890215
15.0,14.99550046184999,0.06,0.558,0.4434705300523709,0.11452946994762914
15.0,14.99550046184999,0.065,0.571,0.4472242369949568,0.12377576300504317
15.0,14.99550046184999,0.07,0.576,0.45097794393754265,0.1250220560624573
15.0,14.99550046184999,0.075,0.592,0.45418154743028555,0.13781845256971442
15.0,14.99550046184999,0.08,0.558,0.45716510954309125,0.1008348904569088
15.0,14.99550046184999,0.085,0.609,0.460148671655897,0.14885132834410297
15.0,14.99550046184999,0.09,0.563,0.4631322337687027,0.09986776623129723
15.0,14.99550046184999,0.095,0.56,0.46573316617036703,0.09426683382963302
15.0,14.99550046184999,0.1,0.582,0.46811192648169114,0.11388807351830882
15.0,14.99550046184999,0.105,0.563,0.47049068679301526,0.09250931320698469
15.0,14.99550046184999,0.11,0.601,0.47286944710433937,0.1281305528956606
15.0,14.99550046184999,0.115,0.559,0.47505551695705506,0.083944483042945
15.0,14.99550046184999,0.12,0.57,0.47708457976942314,0.0929154202305768
15.0,14.99550046184999,0.125,0.566,0.47911364258179123,0.08688635741820872
15.0,14.99550046184999,0.13,0.563,0.4811427053941593,0.08185729460584062
15.0,14.99550046184999,0.135,0.577,0.4830113058016025,0.09398869419839745
15.0,14.99550046184999,0.14,0.599,0.4846985139252175,0.11430148607478247
15.0,14.99550046184999,0.145,0.581,0.48638572204883257,0.09461427795116739
15.0,14.99550046184999,0.15,0.553,0.48807293017244757,0.06492706982755247
15.0,14.99550046184999,0.155,0.562,0.48962008286020126,0.0723799171397988
15.0,14.99550046184999,0.16,0.609,0.4909460953860687,0.11805390461393128
15.0,14.99550046184999,0.165,0.598,0.4922721079119361,0.10572789208806388
15.0,14.99550046184999,0.17,0.607,0.49359812043780354,0.11340187956219644
15.0,14.99550046184999,0.175,0.603,0.4948750685901639,0.10812493140983609
15.0,14.99550046184999,0.18,0.617,0.496040804162575,0.12095919583742498
15.0,14.99550046184999,0.185,0.586,0.49720653973498613,0.08879346026501383
15.0,14.99550046184999,0.19,0.647,0.49837227530739725,0.14862772469260277
15.0,14.99550046184999,0.195,0.629,0.4995735676623671,0.1294264323376329
15.0,14.99550046184999,0.2,0.638,0.5008976925389036,0.13710230746109642
15.0,14.99550046184999,0.205,0.623,0.50222181741544,0.12077818258455997
15.0,14.99550046184999,0.21,0.644,0.5035459422919766,0.14045405770802344
15.0,14.99550046184999,0.215,0.651,0.5049120257630142,0.14608797423698583
15.0,14.99550046184999,0.22,0.654,0.506529860801059,0.14747013919894103
15.0,14.99550046184999,0.225,0.642,0.5081476958391039,0.1338523041608961
15.0,14.99550046184999,0.23,0.656,0.5097655308771487,0.14623446912285132
15.0,14.99550046184999,0.235,0.661,0.5113903926559773,0.14960960734402273
15.0,14.99550046184999,0.24,0.66,0.5131229977934909,0.14687700220650912
15.0,14.99550046184999,0.245,0.649,0.5148556029310045,0.1341443970689955
15.0,14.99550046184999,0.25,0.632,0.5165882080685181,0.11541179193148188
15.0,14.99550046184999,0.255,0.637,0.5183208132060316,0.11867918679396838
15.0,14.99550046184999,0.26,0.645,0.5198680269864745,0.12513197301352552
15.0,14.99550046184999,0.265,0.668,0.5214113784469783,0.14658862155302177
15.0,14.99550046184999,0.27,0.643,0.5229547299074822,0.12004527009251786
15.0,14.99550046184999,0.275,0.617,0.5244980813679859,0.09250191863201407
15.0,14.99550046184999,0.28,0.654,0.5257544998986413,0.1282455001013587
15.0,14.99550046184999,0.285,0.634,0.5269783124145412,0.10702168758545882
15.0,14.99550046184999,0.29,0.611,0.528202124930441,0.08279787506955893
15.0,14.99550046184999,0.295,0.669,0.5294259374463409,0.13957406255365912
15.0,14.99550046184999,0.3,0.653,0.5304950150899899,0.12250498491001016
15.0,14.99550046184999,0.305,0.643,0.5315292773873824,0.11147072261261759
15.0,14.99550046184999,0.31,0.633,0.532563539684775,0.10043646031522502
15.0,14.99550046184999,0.315,0.647,0.5335978019821676,0.11340219801783247
15.0,14.99550046184999,0.32,0.649,0.5346479981941613,0.11435200180583871
15.0,14.99550046184999,0.325,0.654,0.535703948319761,0.11829605168023904
15.0,14.99550046184999,0.33,0.671,0.5367598984453607,0.1342401015546394
15.0,14.99550046184999,0.335,0.662,0.5378158485709603,0.12418415142903971
15.0,14.99550046184999,0.34,0.653,0.5389400165058665,0.11405998349413349
15.0,14.99550046184999,0.345,0.66,0.5401004251519667,0.11989957484803337
15.0,14.99550046184999,0.35,0.684,0.5412608337980668,0.14273916620193328
15.0,14.99550046184999,0.355,0.675,0.5424212424441669,0.13257875755583315
15.0,14.99550046184999,0.36,0.651,0.5435940727138683,0.10740592728613174
15.0,14.99550046184999,0.365,0.649,0.5447762192012706,0.1042237807987294
15.0,14.99550046184999,0.37,0.674,0.545958365688673,0.1280416343113271
15.0,14.99550046184999,0.375,0.676,0.5471405121760753,0.12885948782392476
15.0,14.99550046184999,0.38,0.66,0.5482723205904512,0.11172767940954886
15.0,14.99550046184999,0.385,0.63,0.5493516935120912,0.08064830648790877
15.0,14.99550046184999,0.39,0.669,0.5504310664337312,0.11856893356626885
15.0,14.99550046184999,0.395,0.651,0.5515104393553713,0.09948956064462877
15.0,14.99550046184999,0.4,0.655,0.5525332625532056,0.10246673744679446
15.0,14.99550046184999,0.405,0.637,0.5534740886515217,0.08352591134847831
15.0,14.99550046184999,0.41,0.627,0.5544149147498377,0.07258508525016227
15.0,14.99550046184999,0.415,0.635,0.5553557408481539,0.07964425915184614
15.0,14.99550046184999,0.42,0.632,0.5562710510115323,0.07572894898846771
15.0,14.99550046184999,0.425,0.621,0.5571337345591019,0.06386626544089813
15.0,14.99550046184999,0.43,0.643,0.5579964181066714,0.08500358189332857
15.0,14.99550046184999,0.435,0.657,0.558859101654241,0.09814089834575901
15.0,14.99550046184999,0.44,0.658,0.5597186104446051,0.0982813895553949
15.0,14.99550046184999,0.445,0.666,0.5605683304002523,0.1054316695997477
15.0,14.99550046184999,0.45,0.656,0.5614180503558996,0.09458194964410038
15.0,14.99550046184999,0.455,0.671,0.5622677703115468,0.1087322296884532
15.0,14.99550046184999,0.46,0.664,0.5631162616000132,0.10088373839998688
15.0,14.99550046184999,0.465,0.675,0.5639584559691772,0.11104154403082289
15.0,14.99550046184999,0.47,0.656,0.5648006503383413,0.09119934966165877
15.0,14.99550046184999,0.475,0.666,0.5656428447075054,0.10035715529249467
15.0,14.99550046184999,0.48,0.659,0.5664817472415798,0.09251825275842018
15.0,14.99550046184999,0.485,0.669,0.5672836166308959,0.10171638336910416
15.0,14.99550046184999,0.49,0.632,0.5680854860202119,0.06391451397978809
15.0,14.99550046184999,0.495,0.681,0.5688873554095278,0.11211264459047221
15.0,14.99550046184999,0.5,0.657,0.5696892247988439,0.08731077520115615
20.0,20.036004818774362,-0.5,0.643,0.542073851469527,0.10092614853047299
20.0,20.036004818774362,-0.495,0.64,0.5420055062889207,0.09799449371107927
20.0,20.036004818774362,-0.49,0.648,0.5419371611083146,0.10606283889168544
20.0,20.036004818774362,-0.485,0.624,0.5418688159277083,0.0821311840722917
20.0,20.036004818774362,-0.48,0.618,0.541800470747102,0.07619952925289797
20.0,20.036004818774362,-0.475,0.618,0.5420923084232071,0.07590769157679289
20.0,20.036004818774362,-0.47,0.631,0.5424161623532421,0.08858383764675792
20.0,20.036004818774362,-0.465,0.622,0.5427400162832771,0.07925998371672294
20.0,20.036004818774362,-0.46,0.639,0.5430638702133119,0.09593612978668808
20.0,20.036004818774362,-0.455,0.618,0.5427772987589405,0.07522270124105945
20.0,20.036004818774362,-0.45,0.595,0.5423716199124899,0.05262838008751003
20.0,20.036004818774362,-0.445,0.618,0.5419659410660392,0.07603405893396076
20.0,20.036004818774362,-0.44,0.587,0.5415602622195885,0.04543973778041144
20.0,20.036004818774362,-0.435,0.613,0.5402700527087121,0.0727299472912879
20.0,20.036004818774362,-0.43,0.59,0.5386929683877517,0.051307031612248255
20.0,20.036004818774362,-0.425,0.626,0.5371158840667913,0.08888411593320866
20.0,20.036004818774362,-0.42,0.626,0.535538799745831,0.09046120025416904
20.0,20.036004818774362,-0.415,0.616,0.5336226196026933,0.08237738039730669
20.0,20.036004818774362,-0.41,0.629,0.5315420293639546,0.09745797063604544
20.0,20.036004818774362,-0.405,0.625,0.5294614391252159,0.09553856087478407
20.0,20.036004818774362,-0.4,0.607,0.5273808488864772,0.0796191511135228
20.0,20.036004818774362,-0.395,0.616,0.5256560830510182,0.0903439169489818
20.0,20.036004818774362,-0.39,0.626,0.5241767133557522,0.10182328664424778
20.0,20.036004818774362,-0.385,0.634,0.5226973436604861,0.11130265633951386
20.0,20.036004818774362,-0.38,0.646,0.5212179739652201,0.12478202603477995
20.0,20.036004818774362,-0.375,0.645,0.5203034541040991,0.12469654589590096
20.0,20.036004818774362,-0.37,0.654,0.5199311900837571,0.13406880991624293
20.0,20.036004818774362,-0.365,0.633,0.5195589260634151,0.11344107393658487
20.0,20.036004818774362,-0.36,0.614,0.5191866620430733,0.0948133379569267
20.0,20.036004818774362,-0.355,0.602,0.5190689516154623,0.08293104838453769
20.0,20.036004818774362,-0.35,0.606,0.5192906459781592,0.08670935402184077
20.0,20.036004818774362,-0.345,0.634,0.5195123403408562,0.11448765965914376
20.0,20.036004818774362,-0.34,0.596,0.5197340347035532,0.0762659652964468
20.0,20.036004818774362,-0.335,0.603,0.5197947922057958,0.08320520779420415
20.0,20.036004818774362,-0.33,0.581,0.5195526097354184,0.06144739026458157
20.0,20.036004818774362,-0.325,0.598,0.519310427265041,0.07868957273495902
20.0,20.036004818774362,-0.32,0.546,0.5190682447946636,0.026931755205336416
20.0,20.036004818774362,-0.315,0.589,0.5185215239169688,0.07047847608303115
20.0,20.036004818774362,-0.31,0.582,0.5171314659113185,0.06486853408868143
20.0,20.036004818774362,-0.305,0.592,0.5157414079056681,0.07625859209433183
20.0,20.036004818774362,-0.3,0.577,0.5143513499000177,0.06264865009998222
20.0,20.036004818774362,-0.295,0.569,0.5127979704024654,0.05620202959753451
20.0,20.036004818774362,-0.29,0.614,0.5105187176075713,0.10348128239242871
20.0,20.036004818774362,-0.285,0.588,0.508239464812677,0.07976053518732296
20.0,20.036004818774362,-0.28,0.604,0.5059602120177829,0.09803978798221713
20.0,20.036004818774362,-0.275,0.601,0.503685442211662,0.09731455778833797
20.0,20.036004818774362,-0.27,0.621,0.5014501227067474,0.11954987729325262
20.0,20.036004818774362,-0.265,0.593,0.49921480320183276,0.09378519679816721
20.0,20.036004818774362,-0.26,0.632,0.49697948369691813,0.13502051630308187
20.0,20.036004818774362,-0.255,0.624,0.49476186374527803,0.12923813625472197
20.0,20.036004818774362,-0.25,0.649,0.49339382235081325,0.15560617764918677
20.0,20.036004818774362,-0.245,0.653,0.4920257809563485,0.1609742190436515
20.0,20.036004818774362,-0.24,0.638,0.49065773956188374,0.14734226043811627
20.0,20.036004818774362,-0.235,0.607,0.489289698167419,0.11771030183258097
20.0,20.036004818774362,-0.23,0.621,0.48886464302453136,0.13213535697546863
20.0,20.036004818774362,-0.225,0.622,0.48850108698500744,0.13349891301499256
20.0,20.036004818774362,-0.22,0.594,0.48813753094548357,0.1058624690545164
20.0,20.036004818774362,-0.215,0.626,0.48777397490595964,0.13822602509404036
20.0,20.036004818774362,-0.21,0.603,0.48779679374311646,0.11520320625688352
20.0,20.036004818774362,-0.205,0.596,0.48788400839305346,0.10811599160694652
20.0,20.036004818774362,-0.2,0.563,0.48797122304299045,0.07502877695700949
20.0,20.036004818774362,-0.195,0.564,0.48805843769292745,0.0759415623070725
20.0,20.036004818774362,-0.19,0.557,0.487867538836867,0.06913246116313304
20.0,20.036004818774362,-0.185,0.564,0.4875961334395968,0.07640386656040316
20.0,20.036004818774362,-0.18,0.552,0.4873247280423265,0.06467527195767353
20.0,20.036004818774362,-0.175,0.517,0.4870533226450563,0.029946677354943718
20.0,20.036004818774362,-0.17,0.539,0.48616011090439704,0.052839889095603
20.0,20.036004818774362,-0.165,0.557,0.484992572835772,0.07200742716422803
20.0,20.036004818774362,-0.16,0.543,0.48382503476714706,0.05917496523285298
20.0,20.036004818774362,-0.155,0.517,0.4826574966985221,0.03434250330147792
20.0,20.036004818774362,-0.15,0.505,0.4809378640203334,0.02406213597966661
20.0,20.036004818774362,-0.145,0.518,0.4788685714227543,0.03913142857724572
20.0,20.036004818774362,-0.14,0.506,0.47679927882517525,0.02920072117482475
20.0,20.036004818774362,-0.135,0.54,0.4747299862275962,0.06527001377240382
20.0,20.036004818774362,-0.13,0.534,0.4723743883984028,0.06162561160159724
20.0,20.036004818774362,-0.125,0.527,0.4697655205566274,0.05723447944337262
20.0,20.036004818774362,-0.12,0.53,0.467156652714852,0.06284334728514801
20.0,20.036004818774362,-0.115,0.537,0.4645477848730767,0.07245221512692335
20.0,20.036004818774362,-0.11,0.554,0.46185600055728054,0.0921439994427195
20.0,20.036004818774362,-0.105,0.539,0.4590624551142771,0.07993754488572291
20.0,20.036004818774362,-0.1,0.584,0.45626890967127376,0.1277310903287262
20.0,20.036004818774362,-0.095,0.568,0.4534753642282704,0.11452463577172955
20.0,20.036004818774362,-0.09,0.532,0.4506719260314383,0.08132807396856173
20.0,20.036004818774362,-0.085,0.578,0.44785145031412354,0.1301485496858764
20.0,20.036004818774362,-0.08,0.551,0.4450309745968088,0.10596902540319125
20.0,20.036004818774362,-0.075,0.558,0.44221049887949404,0.11578950112050601
20.0,20.036004818774362,-0.07,0.598,0.4394179712903355,0.15858202870966448
20.0,20.036004818774362,-0.065,0.553,0.43669531402156747,0.11630468597843258
20.0,20.036004818774362,-0.06,0.563,0.43397265675279945,0.1290273432472005
20.0,20.036004818774362,-0.055,0.556,0.4312499994840315,0.12475000051596857
20.0,20.036004818774362,-0.05,0.513,0.4286237378909652,0.08437626210903482
20.0,20.036004818774362,-0.045,0.551,0.4263734194331357,0.12462658056686432
20.0,20.036004818774362,-0.04,0.513,0.42412310097530626,0.08887689902469376
20.0,20.036004818774362,-0.035,0.511,0.4218727825174768,0.08912721748252322
20.0,20.036004818774362,-0.03,0.517,0.419757593433753,0.097242406566247
20.0,20.036004818774362,-0.025,0.52,0.4186108315311197,0.1013891684688803
20.0,20.036004818774362,-0.02,0.518,0.4174640696284865,0.10053593037151354
20.0,20.036004818774362,-0.015,0.496,0.4163173077258532,0.07968269227414682
20.0,20.036004818774362,-0.01,0.482,0.41523604693159594,0.06676395306840405
20.0,20.036004818774362,-0.005,0.469,0.4156940621841752,0.05330593781582477
20.0,20.036004818774362,0.0,0.447,0.4161520774367545,0.030847922563245533
20.0,20.036004818774362,0.005,0.438,0.41661009268933374,0.021389907310666256
20.0,20.036004818774362,0.01,0.443,0.417068107941913,0.02593189205808699
20.0,20.036004818774362,0.015,0.443,0.4189974818281658,0.024002518171834186
20.0,20.036004818774362,0.02,0.454,0.42098946672010684,0.03301053327989317
20.0,20.036004818774362,0.025,0.447,0.42298145161204787,0.024018548387952143
20.0,20.036004818774362,0.03,0.418,0.42497343650398894,-0.006973436503988961
20.0,20.036004818774362,0.035,0.442,0.42771077782718614,0.014289222172813865
20.0,20.036004818774362,0.04,0.468,0.4305521223733494,0.03744787762665064
20.0,20.036004818774362,0.045,0.437,0.4333934669195126,0.0036065330804874174
20.0,20.036004818774362,0.05,0.435,0.4362348114656758,-0.001234811465675778
20.0,20.036004818774362,0.055,0.42,0.4390526791295329,-0.0190526791295329
20.0,20.036004818774362,0.06,0.438,0.44186452707997814,-0.0038645270799781417
20.0,20.036004818774362,0.065,0.469,0.4446763750304234,0.024323624969576574
20.0,20.036004818774362,0.07,0.46,0.44748822298086866,0.012511777019131365
20.0,20.036004818774362,0.075,0.475,0.4498676116919063,0.025132388308093667
20.0,20.036004818774362,0.08,0.457,0.4520740167071809,0.004925983292819125
20.0,20.036004818774362,0.085,0.47,0.4542804217224555,0.0157195782775445
20.0,20.036004818774362,0.09,0.491,0.45648682673773006,0.034513173262269936
20.0,20.036004818774362,0.095,0.476,0.45826066215832534,0.01773933784167464
20.0,20.036004818774362,0.1,0.513,0.4597833281368488,0.05321667186315121
20.0,20.036004818774362,0.105,0.501,0.46130599411537226,0.03969400588462774
20.0,20.036004818774362,0.11,0.497,0.46282866009389567,0.034171339906104325
20.0,20.036004818774362,0.115,0.516,0.46412922326746586,0.05187077673253415
20.0,20.036004818774362,0.12,0.529,0.46524881378514826,0.06375118621485176
20.0,20.036004818774362,0.125,0.549,0.46636840430283066,0.08263159569716938
20.0,20.036004818774362,0.13,0.587,0.46748799482051306,0.1195120051794869
20.0,20.036004818774362,0.135,0.585,0.4685968646013415,0.11640313539865849
20.0,20.036004818774362,0.14,0.56,0.4696936152883349,0.09030638471166513
20.0,20.036004818774362,0.145,0.602,0.47079036597532836,0.13120963402467162
20.0,20.036004818774362,0.15,0.574,0.4718871166623218,0.10211288333767815
20.0,20.036004818774362,0.155,0.627,0.4730806898982388,0.1539193101017612
20.0,20.036004818774362,0.16,0.623,0.4744271408429826,0.1485728591570174
20.0,20.036004818774362,0.165,0.618,0.47577359178772644,0.14222640821227356
20.0,20.036004818774362,0.17,0.629,0.4771200427324702,0.15187995726752979
20.0,20.036004818774362,0.175,0.616,0.4785572522299093,0.1374427477700907
20.0,20.036004818774362,0.18,0.647,0.4802001811134577,0.16679981888654233
20.0,20.036004818774362,0.185,0.616,0.48184310999700614,0.13415689000299386
20.0,20.036004818774362,0.19,0.61,0.4834860388805546,0.1265139611194454
20.0,20.036004818774362,0.195,0.634,0.48515065562647325,0.14884934437352676
20.0,20.036004818774362,0.2,0.615,0.4868901940787617,0.12810980592123827
20.0,20.036004818774362,0.205,0.636,0.48862973253105013,0.14737026746894988
20.0,20.036004818774362,0.21,0.63,0.4903692709833386,0.1396307290166614
20.0,20.036004818774362,0.215,0.583,0.4920761849738114,0.09092381502618857
20.0,20.036004818774362,0.22,0.616,0.49358735219339017,0.12241264780660982
20.0,20.036004818774362,0.225,0.577,0.495098519412969,0.08190148058703095
20.0,20.036004818774362,0.23,0.584,0.4966096866325478,0.08739031336745218
20.0,20.036004818774362,0.235,0.599,0.49809399256482734,0.10090600743517264
20.0,20.036004818774362,0.24,0.558,0.49916642542518497,0.058833574574815084
20.0,20.036004818774362,0.245,0.577,0.5002388582855426,0.07676114171445736
20.0,20.036004818774362,0.25,0.575,0.5013112911459002,0.07368870885409973
20.0,20.036004818774362,0.255,0.595,0.5023837240062577,0.09261627599374223
20.0,20.036004818774362,0.26,0.624,0.5031094999412412,0.12089050005875879
20.0,20.036004818774362,0.265,0.564,0.5038280538569458,0.0601719461430541
20.0,20.036004818774362,0.27,0.574,0.5045466077726506,0.06945339222734936
20.0,20.036004818774362,0.275,0.589,0.5052651616883553,0.08373483831164463
20.0,20.036004818774362,0.28,0.615,0.5059595190929471,0.10904048090705287
20.0,20.036004818774362,0.285,0.636,0.5066511268940034,0.12934887310599663
20.0,20.036004818774362,0.29,0.614,0.5073427346950595,0.10665726530494046
20.0,20.036004818774362,0.295,0.611,0.5080343424961158,0.1029656575038842
20.0,20.036004818774362,0.3,0.619,0.5089612388008924,0.1100387611991076
20.0,20.036004818774362,0.305,0.648,0.5099410750190062,0.1380589249809938
20.0,20.036004818774362,0.31,0.64,0.5109209112371199,0.1290790887628801
20.0,20.036004818774362,0.315,0.667,0.5119007474552336,0.15509925254476642
20.0,20.036004818774362,0.32,0.653,0.5131323382832708,0.13986766171672926
20.0,20.036004818774362,0.325,0.643,0.5144548404982247,0.12854515950177536
20.0,20.036004818774362,0.33,0.638,0.5157773427131785,0.12222265728682147
20.0,20.036004818774362,0.335,0.643,0.5170998449281324,0.12590015507186758
20.0,20.036004818774362,0.34,0.621,0.5184827255213665,0.10251727447863346
20.0,20.036004818774362,0.345,0.628,0.519897682128062,0.10810231787193803
20.0,20.036004818774362,0.35,0.636,0.5213126387347574,0.1146873612652426
20.0,20.036004818774362,0.355,0.633,0.5227275953414527,0.11027240465854726
20.0,20.036004818774362,0.36,0.58,0.5240015597394806,0.055998440260519367
20.0,20.036004818774362,0.365,0.627,0.5251697799810077,0.10183022001899233
20.0,20.036004818774362,0.37,0.669,0.5263380002225349,0.1426619997774652
20.0,20.036004818774362,0.375,0.6,0.5275062204640619,0.07249377953593805
20.0,20.036004818774362,0.38,0.604,0.5284912845589703,0.07550871544102966
20.0,20.036004818774362,0.385,0.606,0.529285561001151,0.076714438998849
20.0,20.036004818774362,0.39,0.614,0.5300798374433316,0.08392016255666834
20.0,20.036004818774362,0.395,0.622,0.5308741138855124,0.09112588611448758
20.0,20.036004818774362,0.4,0.61,0.5315908475364493,0.07840915246355074
20.0,20.036004818774362,0.405,0.603,0.5321951441400826,0.07080485585991736
20.0,20.036004818774362,0.41,0.623,0.5327994407437159,0.09020055925628412
20.0,20.036004818774362,0.415,0.629,0.5334037373473492,0.09559626265265075
20.0,20.036004818774362,0.42,0.643,0.5340446578958642,0.10895534210413582
20.0,20.036004818774362,0.425,0.637,0.5347611153306974,0.10223888466930264
20.0,20.036004818774362,0.43,0.611,0.5354775727655305,0.07552242723446945
20.0,20.036004818774362,0.435,0.655,0.5361940302003637,0.11880596979963631
20.0,20.036004818774362,0.44,0.643,0.5369718300494798,0.10602816995052022
20.0,20.036004818774362,0.445,0.643,0.5379387690093012,0.10506123099069886
20.0,20.036004818774362,0.45,0.652,0.5389057079691225,0.11309429203087751
20.0,20.036004818774362,0.455,0.666,0.5398726469289439,0.12612735307105616
20.0,20.036004818774362,0.46,0.649,0.540858586162736,0.10814141383726406
20.0,20.036004818774362,0.465,0.635,0.5419419018006275,0.0930580981993725
20.0,20.036004818774362,0.47,0.647,0.5430252174385191,0.10397478256148096
20.0,20.036004818774362,0.475,0.642,0.5441085330764106,0.09789146692358941
20.0,20.036004818774362,0.48,0.645,0.5451805048658516,0.09981949513414845
20.0,20.036004818774362,0.485,0.612,0.5461248583602237,0.06587514163977626
20.0,20.036004818774362,0.49,0.626,0.5470692118545958,0.07893078814540422
20.0,20.036004818774362,0.495,0.641,0.5480135653489678,0.09298643465103218
20.0,20.036004818774362,0.5,0.615,0.5489579188433399,0.0660420811566601
25.0,24.950496566775616,-0.5,0.609,0.5292719031956168,0.0797280968043832
25.0,24.950496566775616,-0.495,0.599,0.5274377551745244,0.07156224482547557
25.0,24.950496566775616,-0.49,0.629,0.525603607153432,0.10339639284656799
25.0,24.950496566775616,-0.485,0.609,0.5237694591323395,0.08523054086766046
25.0,24.950496566775616,-0.48,0.654,0.5219353111112471,0.1320646888887529
25.0,24.950496566775616,-0.475,0.629,0.5212570511507431,0.10774294884925695
25.0,24.950496566775616,-0.47,0.61,0.5206815367956245,0.08931846320437553
25.0,24.950496566775616,-0.465,0.602,0.520106022440506,0.08189397755949401
25.0,24.950496566775616,-0.46,0.639,0.5195305080853875,0.11946949191461254
25.0,24.950496566775616,-0.455,0.6,0.5198912087165579,0.08010879128344206
25.0,24.950496566775616,-0.45,0.586,0.5204345854426139,0.06556541455738607
25.0,24.950496566775616,-0.445,0.59,0.52097796216867,0.06902203783132999
25.0,24.950496566775616,-0.44,0.552,0.521521338894726,0.030478661105274085
25.0,24.950496566775616,-0.435,0.57,0.5220441417946354,0.04795585820536452
25.0,24.950496566775616,-0.43,0.578,0.5225602721022811,0.05543972789771889
25.0,24.950496566775616,-0.425,0.55,0.5230764024099267,0.026923597590073345
25.0,24.950496566775616,-0.42,0.58,0.5235925327175724,0.056407467282427515
25.0,24.950496566775616,-0.415,0.541,0.5233148610185132,0.017685138981486825
25.0,24.950496566775616,-0.41,0.541,0.5226523156192335,0.018347684380766505
25.0,24.950496566775616,-0.405,0.558,0.5219897702199537,0.03601022978004631
25.0,24.950496566775616,-0.4,0.568,0.5213272248206741,0.04667277517932589
25.0,24.950496566775616,-0.395,0.569,0.5198768751724409,0.049123124827559095
25.0,24.950496566775616,-0.39,0.556,0.5178832122490673,0.038116787750932746
25.0,24.950496566775616,-0.385,0.572,0.5158895493256938,0.0561104506743062
25.0,24.950496566775616,-0.38,0.582,0.5138958864023202,0.06810411359767976
25.0,24.950496566775616,-0.375,0.594,0.5117068504324677,0.08229314956753231
25.0,24.950496566775616,-0.37,0.604,0.5093302563379952,0.09466974366200476
25.0,24.950496566775616,-0.365,0.615,0.5069536622435227,0.10804633775647732
25.0,24.950496566775616,-0.36,0.6,0.5045770681490502,0.09542293185094974
25.0,24.950496566775616,-0.355,0.613,0.5025519844825489,0.11044801551745109
25.0,24.950496566775616,-0.35,0.642,0.5009955813866758,0.14100441861332424
25.0,24.950496566775616,-0.345,0.624,0.4994391782908027,0.1245608217091973
25.0,24.950496566775616,-0.34,0.633,0.49788277519492957,0.13511722480507043
25.0,24.950496566775616,-0.335,0.589,0.4967891937533009,0.09221080624669908
25.0,24.950496566775616,-0.33,0.612,0.4965668060137792,0.11543319398622076
25.0,24.950496566775616,-0.325,0.589,0.49634441827425757,0.0926555817257424
25.0,24.950496566775616,-0.32,0.577,0.4961220305347359,0.08087796946526404
25.0,24.950496566775616,-0.315,0.558,0.49612529575656716,0.06187470424343289
25.0,24.950496566775616,-0.31,0.563,0.49675344610214495,0.066246553897855
25.0,24.950496566775616,-0.305,0.578,0.4973815964477227,0.08061840355227728
25.0,24.950496566775616,-0.3,0.544,0.49800974679330046,0.04599025320669958
25.0,24.950496566775616,-0.295,0.588,0.4985966317205805,0.08940336827941947
25.0,24.950496566775616,-0.29,0.541,0.49900011478875966,0.04199988521124037
25.0,24.950496566775616,-0.285,0.549,0.49940359785693883,0.04959640214306121
25.0,24.950496566775616,-0.28,0.539,0.499807080925118,0.03919291907488204
25.0,24.950496566775616,-0.275,0.541,0.5000962157047855,0.040903784295214574
25.0,24.950496566775616,-0.27,0.527,0.49937908554555016,0.027620914454449863
25.0,24.950496566775616,-0.265,0.504,0.49866195538631486,0.0053380446136851445
25.0,24.950496566775616,-0.26,0.559,0.4979448252270795,0.06105517477292055
25.0,24.950496566775616,-0.255,0.548,0.4972024334996744,0.05079756650032563
25.0,24.950496566775616,-0.25,0.55,0.4952474865001217,0.054752513499878364
25.0,24.950496566775616,-0.245,0.556,0.49329253950056895,0.0627074604994311
25.0,24.950496566775616,-0.24,0.561,0.4913375925010162,0.06966240749898384
25.0,24.950496566775616,-0.235,0.55,0.4893826455014635,0.06061735449853656
25.0,24.950496566775616,-0.23,0.593,0.48687938351176513,0.10612061648823484
25.0,24.950496566775616,-0.225,0.591,0.48434036184879636,0.1066596381512036
25.0,24.950496566775616,-0.22,0.599,0.48180134018582765,0.11719865981417232
25.0,24.950496566775616,-0.215,0.604,0.4792623185228589,0.1247376814771411
25.0,24.950496566775616,-0.21,0.616,0.47698031680892206,0.13901968319107794
25.0,24.950496566775616,-0.205,0.598,0.47474115175315723,0.12325884824684274
25.0,24.950496566775616,-0.2,0.632,0.4725019866973924,0.1594980133026076
25.0,24.950496566775616,-0.195,0.615,0.4702628216416276,0.1447371783583724
25.0,24.950496566775616,-0.19,0.612,0.46867991867135145,0.14332008132864854
25.0,24.950496566775616,-0.185,0.582,0.46728698630476945,0.11471301369523051
25.0,24.950496566775616,-0.18,0.605,0.46589405393818745,0.13910594606181254
25.0,24.950496566775616,-0.175,0.648,0.46450112157160545,0.18349887842839457
25.0,24.950496566775616,-0.17,0.591,0.463693786790919,0.12730621320908098
25.0,24.950496566775616,-0.165,0.563,0.4631448038863629,0.09985519611363702
