target_rabi_mhz,experimental_rabi_mhz,detuning_mhz,experimental_excited_probability,simulated_p_e_plus_p_f,experiment_minus_simulation
5.0,5.040504356924368,-0.305,0.676,0.4088852065666633,0.2671147934333368
5.0,5.040504356924368,-0.3,0.652,0.40807118327823083,0.2439288167217692
5.0,5.040504356924368,-0.295,0.678,0.40730534831289494,0.2706946516871051
5.0,5.040504356924368,-0.29,0.638,0.4067536836724323,0.2312463163275677
5.0,5.040504356924368,-0.285,0.68,0.4062020190319697,0.2737979809680304
5.0,5.040504356924368,-0.28,0.647,0.4056503543915071,0.24134964560849292
5.0,5.040504356924368,-0.275,0.673,0.40504263453098793,0.2679573654690121
5.0,5.040504356924368,-0.27,0.641,0.4039416287339714,0.23705837126602863
5.0,5.040504356924368,-0.265,0.658,0.40284062293695483,0.2551593770630452
5.0,5.040504356924368,-0.26,0.659,0.4017396171399383,0.25726038286006175
5.0,5.040504356924368,-0.255,0.66,0.4006479597430486,0.2593520402569514
5.0,5.040504356924368,-0.25,0.671,0.40000502555224915,0.2709949744477509
5.0,5.040504356924368,-0.245,0.665,0.39936209136144973,0.2656379086385503
5.0,5.040504356924368,-0.24,0.639,0.3987191571706503,0.2402808428293497
5.0,5.040504356924368,-0.235,0.63,0.3980762229798509,0.2319237770201491
5.0,5.040504356924368,-0.23,0.65,0.3970267934224244,0.2529732065775756
5.0,5.040504356924368,-0.225,0.658,0.3959508532976092,0.2620491467023908
5.0,5.040504356924368,-0.22,0.635,0.394874913172794,0.240125086827206
5.0,5.040504356924368,-0.215,0.672,0.3937989730479788,0.27820102695202126
5.0,5.040504356924368,-0.21,0.65,0.3926672137895434,0.25733278621045663
5.0,5.040504356924368,-0.205,0.679,0.3915261513421713,0.28747384865782877
5.0,5.040504356924368,-0.2,0.653,0.39038508889479917,0.26261491110520085
5.0,5.040504356924368,-0.195,0.674,0.38924402644742706,0.284755973552573
5.0,5.040504356924368,-0.19,0.653,0.38831227584759215,0.2646877241524079
5.0,5.040504356924368,-0.185,0.621,0.3874411155194127,0.23355888448058731
5.0,5.040504356924368,-0.18,0.625,0.3865699551912332,0.23843004480876678
5.0,5.040504356924368,-0.175,0.646,0.3856987948630538,0.2603012051369462
5.0,5.040504356924368,-0.17,0.642,0.384237652010411,0.257762347989589
5.0,5.040504356924368,-0.165,0.647,0.38251622274991665,0.2644837772500834
5.0,5.040504356924368,-0.16,0.634,0.38079479348942236,0.25320520651057765
5.0,5.040504356924368,-0.155,0.656,0.379073364228928,0.276926635771072
5.0,5.040504356924368,-0.15,0.674,0.3777944233852983,0.29620557661470176
5.0,5.040504356924368,-0.145,0.629,0.3767957252056828,0.25220427479431723
5.0,5.040504356924368,-0.14,0.644,0.37579702702606727,0.26820297297393275
5.0,5.040504356924368,-0.135,0.613,0.37479832884645176,0.23820167115354823
5.0,5.040504356924368,-0.13,0.612,0.3733203599609545,0.23867964003904552
5.0,5.040504356924368,-0.125,0.669,0.3714184208356387,0.29758157916436134
5.0,5.040504356924368,-0.12,0.632,0.3695164817103229,0.2624835182896771
5.0,5.040504356924368,-0.115,0.637,0.36761454258500714,0.26938545741499287
5.0,5.040504356924368,-0.11,0.642,0.3657992198677568,0.2762007801322432
5.0,5.040504356924368,-0.105,0.601,0.3640901991058597,0.23690980089414027
5.0,5.040504356924368,-0.1,0.629,0.36238117834396255,0.26661882165603745
5.0,5.040504356924368,-0.095,0.612,0.3606721575820654,0.2513278424179346
5.0,5.040504356924368,-0.09,0.646,0.35906561975290163,0.2869343802470984
5.0,5.040504356924368,-0.085,0.628,0.35763558030788994,0.27036441969211006
5.0,5.040504356924368,-0.08,0.621,0.35620554086287826,0.26479445913712174
5.0,5.040504356924368,-0.075,0.615,0.35477550141786657,0.2602244985821334
5.0,5.040504356924368,-0.07,0.613,0.35315902063216326,0.25984097936783673
5.0,5.040504356924368,-0.065,0.636,0.35107643649473097,0.28492356350526904
5.0,5.040504356924368,-0.06,0.589,0.34899385235729874,0.24000614764270123
5.0,5.040504356924368,-0.055,0.582,0.34691126821986645,0.2350887317801335
5.0,5.040504356924368,-0.05,0.575,0.34545303248733206,0.2295469675126679
5.0,5.040504356924368,-0.045,0.57,0.34642975553389915,0.2235702444661008
5.0,5.040504356924368,-0.04,0.562,0.34740647858046625,0.2145935214195338
5.0,5.040504356924368,-0.035,0.532,0.34838320162703335,0.18361679837296668
5.0,5.040504356924368,-0.03,0.523,0.3488423105393392,0.17415768946066085
5.0,5.040504356924368,-0.025,0.511,0.3455918514894395,0.16540814851056052
5.0,5.040504356924368,-0.02,0.46,0.34234139243953976,0.11765860756046026
5.0,5.040504356924368,-0.015,0.483,0.3390909333896401,0.1439090666103599
5.0,5.040504356924368,-0.01,0.45,0.3359652938257019,0.11403470617429812
5.0,5.040504356924368,-0.005,0.436,0.33577291218186,0.10022708781813999
5.0,5.040504356924368,0.0,0.453,0.33558053053801806,0.11741946946198195
5.0,5.040504356924368,0.005,0.425,0.3353881488941761,0.08961185110582387
5.0,5.040504356924368,0.01,0.46,0.33519576725033423,0.12480423274966579
5.0,5.040504356924368,0.015,0.44,0.3382142680605836,0.10178573193941642
5.0,5.040504356924368,0.02,0.438,0.3413694021667517,0.09663059783324829
5.0,5.040504356924368,0.025,0.485,0.34452453627291985,0.14047546372708014
5.0,5.040504356924368,0.03,0.511,0.347679670379088,0.16332032962091203
5.0,5.040504356924368,0.035,0.513,0.34722874296357437,0.16577125703642565
5.0,5.040504356924368,0.04,0.519,0.34627464417294246,0.17272535582705756
5.0,5.040504356924368,0.045,0.555,0.3453205453823106,0.20967945461768944
5.0,5.040504356924368,0.05,0.579,0.3443664465916787,0.23463355340832126
5.0,5.040504356924368,0.055,0.595,0.3459571139501099,0.24904288604989006
5.0,5.040504356924368,0.06,0.611,0.34820028544932646,0.2627997145506735
5.0,5.040504356924368,0.065,0.613,0.35044345694854306,0.2625565430514569
5.0,5.040504356924368,0.07,0.629,0.35268662844775966,0.27631337155224034
5.0,5.040504356924368,0.075,0.619,0.35458786907876927,0.2644121309212307
5.0,5.040504356924368,0.08,0.618,0.35635233736249605,0.26164766263750394
5.0,5.040504356924368,0.085,0.627,0.3581168056462229,0.2688831943537771
5.0,5.040504356924368,0.09,0.638,0.3598812739299497,0.27811872607005034
5.0,5.040504356924368,0.095,0.626,0.3617138877440139,0.2642861122559861
5.0,5.040504356924368,0.1,0.628,0.3635860699305321,0.2644139300694679
5.0,5.040504356924368,0.105,0.616,0.36545825211705024,0.25054174788294975
5.0,5.040504356924368,0.11,0.642,0.36733043430356843,0.2746695656964316
5.0,5.040504356924368,0.115,0.61,0.36931587734153337,0.24068412265846661
5.0,5.040504356924368,0.12,0.622,0.3713936069991957,0.2506063930008043
5.0,5.040504356924368,0.125,0.617,0.37347133665685806,0.24352866334314194
5.0,5.040504356924368,0.13,0.647,0.3755490663145204,0.2714509336854796
5.0,5.040504356924368,0.135,0.637,0.37719776275023237,0.25980223724976764
5.0,5.040504356924368,0.14,0.626,0.378361465108957,0.24763853489104298
5.0,5.040504356924368,0.145,0.622,0.37952516746768167,0.24247483253231833
5.0,5.040504356924368,0.15,0.617,0.3806888698264063,0.23631113017359368
5.0,5.040504356924368,0.155,0.644,0.38208286131078784,0.2619171386892122
5.0,5.040504356924368,0.16,0.65,0.38384046720410125,0.26615953279589877
5.0,5.040504356924368,0.165,0.649,0.3855980730974147,0.26340192690258535
5.0,5.040504356924368,0.17,0.672,0.3873556789907281,0.28464432100927195
5.0,5.040504356924368,0.175,0.63,0.38886902411428165,0.24113097588571836
5.0,5.040504356924368,0.18,0.652,0.3898287114930462,0.2621712885069538
5.0,5.040504356924368,0.185,0.641,0.3907883988718107,0.2502116011281893
5.0,5.040504356924368,0.19,0.639,0.3917480862505753,0.24725191374942473
5.0,5.040504356924368,0.195,0.626,0.3927529914676551,0.23324700853234492
5.0,5.040504356924368,0.2,0.635,0.3939141037625512,0.2410858962374488
5.0,5.040504356924368,0.205,0.611,0.39507521605744733,0.21592478394255266
5.0,5.040504356924368,0.21,0.642,0.39623632835234346,0.24576367164765656
5.0,5.040504356924368,0.215,0.64,0.39738314917848155,0.24261685082151846
5.0,5.040504356924368,0.22,0.633,0.39844422119207124,0.23455577880792877
5.0,5.040504356924368,0.225,0.656,0.3995052932056609,0.2564947067943391
5.0,5.040504356924368,0.23,0.629,0.40056636521925065,0.22843363478074935
5.0,5.040504356924368,0.235,0.623,0.40160331611446454,0.22139668388553546
5.0,5.040504356924368,0.24,0.64,0.4022704098612498,0.23772959013875022
5.0,5.040504356924368,0.245,0.64,0.40293750360803504,0.23706249639196497
5.0,5.040504356924368,0.25,0.65,0.40360459735482035,0.24639540264517967
5.0,5.040504356924368,0.255,0.644,0.4042716911016056,0.23972830889839442
5.0,5.040504356924368,0.26,0.683,0.405311527201751,0.27768847279824904
5.0,5.040504356924368,0.265,0.66,0.4063591287675914,0.25364087123240864
5.0,5.040504356924368,0.27,0.641,0.4074067303334318,0.23359326966656824
5.0,5.040504356924368,0.275,0.65,0.40845433189927216,0.24154566810072786
5.0,5.040504356924368,0.28,0.65,0.4090420329840883,0.2409579670159117
5.0,5.040504356924368,0.285,0.636,0.4095774726506062,0.22642252734939383
5.0,5.040504356924368,0.29,0.647,0.4101129123171241,0.23688708768287592
