target_rabi_mhz,experimental_rabi_mhz,detuning_mhz,experimental_excited_probability,simulated_p_e_plus_p_f,experiment_minus_simulation
2.5,2.520252178462184,0.205,0.521,0.03859475097194366,0.48240524902805637
2.5,2.520252178462184,0.21,0.534,0.03863347002828787,0.49536652997171216
2.5,2.520252178462184,0.215,0.5,0.03870459682278382,0.4612954031772162
2.5,2.520252178462184,0.22,0.521,0.03897017004619026,0.4820298299538098
2.5,2.520252178462184,0.225,0.498,0.03923574326959669,0.45876425673040333
2.5,2.520252178462184,0.23,0.521,0.03950131649300312,0.48149868350699687
2.5,2.520252178462184,0.235,0.549,0.03975650740273758,0.5092434925972624
2.5,2.520252178462184,0.24,0.554,0.03985250283616855,0.5141474971638315
2.5,2.520252178462184,0.245,0.516,0.03994849826959951,0.4760515017304005
2.5,2.520252178462184,0.25,0.514,0.040044493703030475,0.47395550629696953
2.5,2.520252178462184,0.255,0.522,0.040140489136461434,0.48185951086353856
2.5,2.520252178462184,0.26,0.552,0.039960335925627984,0.5120396640743721
2.5,2.520252178462184,0.265,0.518,0.03977442961803903,0.478225570381961
2.5,2.520252178462184,0.27,0.533,0.039588523310450076,0.49341147668954993
2.5,2.520252178462184,0.275,0.505,0.03940261700286112,0.4655973829971389
2.5,2.520252178462184,0.28,0.494,0.03921631884743191,0.45478368115256806
2.5,2.520252178462184,0.285,0.51,0.039029976163839034,0.470970023836161
2.5,2.520252178462184,0.29,0.522,0.03884363348024616,0.48315636651975385
2.5,2.520252178462184,0.295,0.522,0.03865729079665328,0.48334270920334677
2.5,2.520252178462184,0.3,0.54,0.038665061518082834,0.5013349384819172
2.5,2.520252178462184,0.305,0.519,0.03871650775564243,0.48028349224435757
2.5,2.520252178462184,0.31,0.534,0.03876795399320202,0.495232046006798
2.5,2.520252178462184,0.315,0.52,0.03881940023076162,0.4811805997692384
2.5,2.520252178462184,0.32,0.521,0.03896419841071525,0.4820358015892848
2.5,2.520252178462184,0.325,0.509,0.03914270701431117,0.46985729298568885
2.5,2.520252178462184,0.33,0.539,0.039321215617907086,0.49967878438209296
2.5,2.520252178462184,0.335,0.529,0.03949972422150301,0.48950027577849703
2.5,2.520252178462184,0.34,0.54,0.03958497635487029,0.5004150236451298
2.5,2.520252178462184,0.345,0.526,0.03962068598842861,0.4863793140115714
2.5,2.520252178462184,0.35,0.537,0.03965639562198693,0.4973436043780131
2.5,2.520252178462184,0.355,0.511,0.03969210525554525,0.4713078947444548
2.5,2.520252178462184,0.36,0.532,0.03961946986528051,0.4923805301347195
2.5,2.520252178462184,0.365,0.526,0.03946557570714847,0.48653442429285154
2.5,2.520252178462184,0.37,0.511,0.039311681549016424,0.4716883184509836
2.5,2.520252178462184,0.375,0.537,0.03915778739088438,0.49784221260911565
2.5,2.520252178462184,0.38,0.532,0.0390169869144656,0.49298301308553444
2.5,2.520252178462184,0.385,0.518,0.03888982568983145,0.47911017431016856
2.5,2.520252178462184,0.39,0.519,0.038762664465197307,0.4802373355348027
2.5,2.520252178462184,0.395,0.533,0.03863550324056316,0.4943644967594369
2.5,2.520252178462184,0.4,0.532,0.03858262199393941,0.4934173780060606
2.5,2.520252178462184,0.405,0.504,0.038637446715430714,0.46536255328456927
2.5,2.520252178462184,0.41,0.509,0.03869227143692201,0.470307728563078
2.5,2.520252178462184,0.415,0.529,0.03874709615841331,0.4902529038415867
2.5,2.520252178462184,0.42,0.504,0.038826413113855256,0.46517358688614474
2.5,2.520252178462184,0.425,0.527,0.03895624530182038,0.4880437546981796
2.5,2.520252178462184,0.43,0.524,0.03908607748978551,0.48491392251021453
2.5,2.520252178462184,0.435,0.521,0.039215909677750634,0.4817840903222494
2.5,2.520252178462184,0.44,0.505,0.03931500358202677,0.46568499641797323
2.5,2.520252178462184,0.445,0.529,0.03931932111159519,0.48968067888840483
2.5,2.520252178462184,0.45,0.547,0.039323638641163616,0.5076763613588364
2.5,2.520252178462184,0.455,0.525,0.03932795617073204,0.485672043829268
2.5,2.520252178462184,0.46,0.501,0.03931000268166027,0.4616899973183397
2.5,2.520252178462184,0.465,0.503,0.03917791022205747,0.46382208977794254
2.5,2.520252178462184,0.47,0.503,0.03904581776245469,0.4639541822375453
2.5,2.520252178462184,0.475,0.505,0.0389137253028519,0.4660862746971481
2.5,2.520252178462184,0.48,0.498,0.03878498319925509,0.4592150168007449
2.5,2.520252178462184,0.485,0.512,0.03869393260072549,0.4733060673992745
2.5,2.520252178462184,0.49,0.527,0.03860288200219589,0.48839711799780416
2.5,2.520252178462184,0.495,0.545,0.038511831403666284,0.5064881685963337
2.5,2.520252178462184,0.5,0.531,0.03842078080513668,0.49257921919486336
5.0,5.040504356924368,-0.5,0.654,0.1418896235773196,0.5121103764226804
5.0,5.040504356924368,-0.495,0.656,0.14219148953202146,0.5138085104679786
5.0,5.040504356924368,-0.49,0.675,0.14249335548672334,0.5325066445132767
5.0,5.040504356924368,-0.485,0.638,0.1427952214414252,0.4952047785585748
5.0,5.040504356924368,-0.48,0.647,0.1430970873961271,0.503902912603873
5.0,5.040504356924368,-0.475,0.631,0.14353523788369185,0.4874647621163082
5.0,5.040504356924368,-0.47,0.658,0.14398550255195555,0.5140144974480445
5.0,5.040504356924368,-0.465,0.658,0.14443576722021925,0.5135642327797808
5.0,5.040504356924368,-0.46,0.685,0.14488603188848295,0.5401139681115171
5.0,5.040504356924368,-0.455,0.68,0.14493695480335828,0.5350630451966418
5.0,5.040504356924368,-0.45,0.67,0.144909957376109,0.525090042623891
5.0,5.040504356924368,-0.445,0.651,0.14488295994885975,0.5061170400511403
5.0,5.040504356924368,-0.44,0.673,0.14485596252161048,0.5281440374783896
5.0,5.040504356924368,-0.435,0.648,0.14449254575203696,0.5035074542479631
5.0,5.040504356924368,-0.43,0.651,0.14402002000657446,0.5069799799934256
5.0,5.040504356924368,-0.425,0.673,0.143547494261112,0.529452505738888
5.0,5.040504356924368,-0.42,0.675,0.14307496851564952,0.5319250314843506
5.0,5.040504356924368,-0.415,0.666,0.14277555633606406,0.523224443663936
5.0,5.040504356924368,-0.41,0.659,0.14256007800660078,0.5164399219933993
5.0,5.040504356924368,-0.405,0.671,0.14234459967713753,0.5286554003228625
5.0,5.040504356924368,-0.4,0.643,0.14212912134767425,0.5008708786523257
5.0,5.040504356924368,-0.395,0.672,0.1422911628189942,0.5297088371810058
5.0,5.040504356924368,-0.39,0.669,0.1427135627736129,0.5262864372263871
5.0,5.040504356924368,-0.385,0.662,0.14313596272823162,0.5188640372717684
5.0,5.040504356924368,-0.38,0.643,0.14355836268285035,0.49944163731714963
5.0,5.040504356924368,-0.375,0.626,0.14403028061086184,0.48196971938913813
5.0,5.040504356924368,-0.37,0.623,0.14454973579333041,0.4784502642066696
5.0,5.040504356924368,-0.365,0.658,0.145069190975799,0.5129308090242011
5.0,5.040504356924368,-0.36,0.664,0.14558864615826758,0.5184113538417324
5.0,5.040504356924368,-0.355,0.683,0.14582332607455126,0.5371766739254488
5.0,5.040504356924368,-0.35,0.655,0.14567830563592177,0.5093216943640783
5.0,5.040504356924368,-0.345,0.667,0.14553328519729228,0.5214667148027078
5.0,5.040504356924368,-0.34,0.655,0.1453882647586628,0.5096117352413372
5.0,5.040504356924368,-0.335,0.666,0.1450674402703165,0.5209325597296836
5.0,5.040504356924368,-0.33,0.68,0.1444156905119151,0.535584309488085
5.0,5.040504356924368,-0.325,0.659,0.14376394075351373,0.5152360592464863
5.0,5.040504356924368,-0.32,0.622,0.14311219099511233,0.4788878090048877
5.0,5.040504356924368,-0.315,0.662,0.14257666146711906,0.519423338532881
5.0,5.040504356924368,-0.31,0.67,0.14236297257717911,0.5276370274228209
5.0,5.040504356924368,-0.305,0.676,0.14214928368723914,0.5338507163127609
5.0,5.040504356924368,-0.3,0.652,0.14193559479729917,0.5100644052027008
5.0,5.040504356924368,-0.295,0.678,0.1418744158070747,0.5361255841929253
5.0,5.040504356924368,-0.29,0.638,0.14249105859336347,0.49550894140663654
5.0,5.040504356924368,-0.285,0.68,0.14310770137965223,0.5368922986203478
5.0,5.040504356924368,-0.28,0.647,0.143724344165941,0.503275655834059
5.0,5.040504356924368,-0.275,0.673,0.14434080639259372,0.5286591936074063
5.0,5.040504356924368,-0.27,0.641,0.14495567969444942,0.49604432030555057
5.0,5.040504356924368,-0.265,0.658,0.14557055299630509,0.512429447003695
5.0,5.040504356924368,-0.26,0.659,0.14618542629816078,0.5128145737018392
5.0,5.040504356924368,-0.255,0.66,0.14678010406763042,0.5132198959323696
5.0,5.040504356924368,-0.25,0.671,0.1464053962825708,0.5245946037174293
5.0,5.040504356924368,-0.245,0.665,0.1460306884975112,0.5189693115024888
5.0,5.040504356924368,-0.24,0.639,0.1456559807124516,0.49334401928754845
5.0,5.040504356924368,-0.235,0.63,0.14528127292739196,0.48471872707260805
5.0,5.040504356924368,-0.23,0.65,0.14434143578844474,0.5056585642115553
5.0,5.040504356924368,-0.225,0.658,0.14336474238728747,0.5146352576127126
5.0,5.040504356924368,-0.22,0.635,0.1423880489861302,0.4926119510138698
5.0,5.040504356924368,-0.215,0.672,0.14141135558497292,0.5305886444150272
5.0,5.040504356924368,-0.21,0.65,0.14110511856590122,0.5088948814340988
5.0,5.040504356924368,-0.205,0.679,0.14091062427717707,0.538089375722823
5.0,5.040504356924368,-0.2,0.653,0.14071612998845295,0.5122838700115471
5.0,5.040504356924368,-0.195,0.674,0.14052163569972884,0.5334783643002712
5.0,5.040504356924368,-0.19,0.653,0.14124826589999856,0.5117517341000015
5.0,5.040504356924368,-0.185,0.621,0.14224153739971382,0.4787584626002862
5.0,5.040504356924368,-0.18,0.625,0.14323480889942908,0.4817651911005709
5.0,5.040504356924368,-0.175,0.646,0.14422808039914434,0.5017719196008557
5.0,5.040504356924368,-0.17,0.642,0.14504678341615043,0.4969532165838496
5.0,5.040504356924368,-0.165,0.647,0.14578847092607894,0.5012115290739211
5.0,5.040504356924368,-0.16,0.634,0.14653015843600745,0.48746984156399253
5.0,5.040504356924368,-0.155,0.656,0.14727184594593598,0.508728154054064
5.0,5.040504356924368,-0.15,0.674,0.1469451280062732,0.5270548719937268
5.0,5.040504356924368,-0.145,0.629,0.1459417532818693,0.4830582467181307
5.0,5.040504356924368,-0.14,0.644,0.1449383785574654,0.49906162144253463
5.0,5.040504356924368,-0.135,0.613,0.14393500383306151,0.4690649961669385
5.0,5.040504356924368,-0.13,0.612,0.14250851148893734,0.46949148851106265
5.0,5.040504356924368,-0.125,0.669,0.14070772278890678,0.5282922772110933
5.0,5.040504356924368,-0.12,0.632,0.13890693408887622,0.4930930659111238
5.0,5.040504356924368,-0.115,0.637,0.13710614538884566,0.4998938546111543
5.0,5.040504356924368,-0.11,0.642,0.13607756966680945,0.5059224303331906
5.0,5.040504356924368,-0.105,0.601,0.13599670987231172,0.46500329012768826
5.0,5.040504356924368,-0.1,0.629,0.13591585007781398,0.493084149922186
5.0,5.040504356924368,-0.095,0.612,0.13583499028331625,0.47616500971668374
5.0,5.040504356924368,-0.09,0.646,0.13652530026660578,0.5094746997333942
5.0,5.040504356924368,-0.085,0.628,0.13854373597830663,0.4894562640216934
5.0,5.040504356924368,-0.08,0.621,0.14056217169000745,0.48043782830999254
5.0,5.040504356924368,-0.075,0.615,0.1425806074017083,0.4724193925982917
5.0,5.040504356924368,-0.07,0.613,0.14406223191783799,0.46893776808216203
5.0,5.040504356924368,-0.065,0.636,0.14420182844503976,0.49179817155496025
5.0,5.040504356924368,-0.06,0.589,0.14434142497224153,0.4446585750277584
5.0,5.040504356924368,-0.055,0.582,0.14448102149944328,0.43751897850055665
5.0,5.040504356924368,-0.05,0.575,0.1433422036585259,0.43165779634147405
5.0,5.040504356924368,-0.045,0.57,0.1372175697819441,0.43278243021805585
5.0,5.040504356924368,-0.04,0.562,0.1310929359053623,0.43090706409463775
5.0,5.040504356924368,-0.035,0.532,0.1249683020287805,0.4070316979712195
5.0,5.040504356924368,-0.03,0.523,0.118587013295942,0.404412986704058
5.0,5.040504356924368,-0.025,0.511,0.11036636475993061,0.4006336352400694
5.0,5.040504356924368,-0.02,0.46,0.10214571622391921,0.3578542837760808
5.0,5.040504356924368,-0.015,0.483,0.09392506768790783,0.38907493231209217
5.0,5.040504356924368,-0.01,0.45,0.08602713459542921,0.3639728654045708
5.0,5.040504356924368,-0.005,0.436,0.08571301442597014,0.3502869855740299
5.0,5.040504356924368,0.0,0.453,0.08539889425651105,0.367601105743489
5.0,5.040504356924368,0.005,0.425,0.08508477408705198,0.339915225912948
5.0,5.040504356924368,0.01,0.46,0.0847706539175929,0.3752293460824071
5.0,5.040504356924368,0.015,0.44,0.09215272952004888,0.3478472704799511
5.0,5.040504356924368,0.02,0.438,0.0998623028149268,0.3381376971850732
5.0,5.040504356924368,0.025,0.485,0.10757187610980472,0.37742812389019526
5.0,5.040504356924368,0.03,0.511,0.11528144940468261,0.3957185505953174
5.0,5.040504356924368,0.035,0.513,0.12136835219782426,0.39163164780217574
5.0,5.040504356924368,0.04,0.519,0.12722883585118877,0.39177116414881125
5.0,5.040504356924368,0.045,0.555,0.13308931950455327,0.4219106804954468
5.0,5.040504356924368,0.05,0.579,0.13894980315791777,0.4400501968420822
5.0,5.040504356924368,0.055,0.595,0.13997904874366254,0.45502095125633746
5.0,5.040504356924368,0.06,0.611,0.13976951533771,0.47123048466229
5.0,5.040504356924368,0.065,0.613,0.1395599819317575,0.4734400180682425
5.0,5.040504356924368,0.07,0.629,0.13935044852580497,0.48964955147419503
5.0,5.040504356924368,0.075,0.619,0.13784423219055583,0.48115576780944413
5.0,5.040504356924368,0.08,0.618,0.13581934268358806,0.4821806573164119
5.0,5.040504356924368,0.085,0.627,0.13379445317662028,0.4932055468233797
5.0,5.040504356924368,0.09,0.638,0.13176956366965253,0.5062304363303475
5.0,5.040504356924368,0.095,0.626,0.13106136265412463,0.4949386373458754
5.0,5.040504356924368,0.1,0.628,0.13111769044007793,0.4968823095599221
5.0,5.040504356924368,0.105,0.616,0.13117401822603125,0.48482598177396874
5.0,5.040504356924368,0.11,0.642,0.13123034601198455,0.5107696539880154
5.0,5.040504356924368,0.115,0.61,0.13222879081571065,0.47777120918428934
5.0,5.040504356924368,0.12,0.622,0.1339948865228071,0.4880051134771929
5.0,5.040504356924368,0.125,0.617,0.1357609822299036,0.48123901777009637
5.0,5.040504356924368,0.13,0.647,0.13752707793700006,0.509472922063
5.0,5.040504356924368,0.135,0.637,0.13893193591800992,0.4980680640819901
5.0,5.040504356924368,0.14,0.626,0.13992843820866102,0.486071561791339
5.0,5.040504356924368,0.145,0.622,0.14092494049931215,0.48107505950068785
5.0,5.040504356924368,0.15,0.617,0.14192144278996327,0.4750785572100367
5.0,5.040504356924368,0.155,0.644,0.14225243263255255,0.5017475673674474
5.0,5.040504356924368,0.16,0.65,0.14153261334662323,0.5084673866533768
5.0,5.040504356924368,0.165,0.649,0.1408127940606939,0.5081872059393061
5.0,5.040504356924368,0.17,0.672,0.1400929747747646,0.5319070252252355
5.0,5.040504356924368,0.175,0.63,0.13929569743270592,0.4907043025672941
5.0,5.040504356924368,0.18,0.652,0.138322848496754,0.513677151503246
5.0,5.040504356924368,0.185,0.641,0.13734999956080207,0.5036500004391979
5.0,5.040504356924368,0.19,0.639,0.13637715062485015,0.5026228493751499
5.0,5.040504356924368,0.195,0.626,0.1356667811068045,0.4903332188931955
5.0,5.040504356924368,0.2,0.635,0.1358631586687988,0.4991368413312012
5.0,5.040504356924368,0.205,0.611,0.1360595362307931,0.4749404637692069
5.0,5.040504356924368,0.21,0.642,0.13625591379278737,0.5057440862072127
5.0,5.040504356924368,0.215,0.64,0.1365633897411548,0.5034366102588452
5.0,5.040504356924368,0.22,0.633,0.13753745600776096,0.49546254399223905
5.0,5.040504356924368,0.225,0.656,0.1385115222743671,0.5174884777256329
5.0,5.040504356924368,0.23,0.629,0.13948558854097326,0.48951441145902674
5.0,5.040504356924368,0.235,0.623,0.14042371454239896,0.482576285457601
5.0,5.040504356924368,0.24,0.64,0.14081075647772456,0.49918924352227545
5.0,5.040504356924368,0.245,0.64,0.14119779841305016,0.4988022015869499
5.0,5.040504356924368,0.25,0.65,0.14158484034837576,0.5084151596516242
5.0,5.040504356924368,0.255,0.644,0.14197188228370136,0.5020281177162986
5.0,5.040504356924368,0.26,0.683,0.14140096651362996,0.5415990334863701
5.0,5.040504356924368,0.265,0.66,0.14081009329136276,0.5191899067086373
5.0,5.040504356924368,0.27,0.641,0.1402192200690956,0.5007807799309044
5.0,5.040504356924368,0.275,0.65,0.13962834684682843,0.5103716531531716
5.0,5.040504356924368,0.28,0.65,0.13903040864037897,0.5109695913596211
5.0,5.040504356924368,0.285,0.636,0.13843166759481793,0.49756833240518206
5.0,5.040504356924368,0.29,0.647,0.13783292654925686,0.5091670734507432
