target_rabi_mhz,experimental_rabi_mhz,detuning_mhz,experimental_excited_probability,simulated_p_e_plus_p_f,experiment_minus_simulation
5.0,5.040504356924368,0.025,0.485,0.2993740132712062,0.18562598672879377
5.0,5.040504356924368,0.03,0.511,0.313397078357618,0.19760292164238202
5.0,5.040504356924368,0.035,0.513,0.3357656864156132,0.1772343135843868
5.0,5.040504356924368,0.04,0.519,0.3592987888417361,0.1597012111582639
5.0,5.040504356924368,0.045,0.555,0.38283189126785905,0.172168108732141
5.0,5.040504356924368,0.05,0.579,0.406364993693982,0.17263500630601797
5.0,5.040504356924368,0.055,0.595,0.431399257970819,0.16360074202918096
5.0,5.040504356924368,0.06,0.611,0.45681843554271095,0.15418156445728903
5.0,5.040504356924368,0.065,0.613,0.48223761311460295,0.13076238688539704
5.0,5.040504356924368,0.07,0.629,0.5076567906864949,0.12134320931350506
5.0,5.040504356924368,0.075,0.619,0.529577720999007,0.08942227900099298
5.0,5.040504356924368,0.08,0.618,0.5500993524077673,0.06790064759223269
5.0,5.040504356924368,0.085,0.627,0.5706209838165275,0.05637901618347252
5.0,5.040504356924368,0.09,0.638,0.5911426152252878,0.04685738477471224
5.0,5.040504356924368,0.095,0.626,0.6063799576531596,0.01962004234684045
5.0,5.040504356924368,0.1,0.628,0.6185490032534187,0.009450996746581342
5.0,5.040504356924368,0.105,0.616,0.6307180488536779,-0.01471804885367789
5.0,5.040504356924368,0.11,0.642,0.642887094453937,-0.0008870944539369763
5.0,5.040504356924368,0.115,0.61,0.650634232510895,-0.04063423251089504
5.0,5.040504356924368,0.12,0.622,0.6547783347918302,-0.03277833479183023
5.0,5.040504356924368,0.125,0.617,0.6589224370727655,-0.04192243707276555
5.0,5.040504356924368,0.13,0.647,0.6630665393537007,-0.016066539353700726
5.0,5.040504356924368,0.135,0.637,0.6647830773382213,-0.027783077338221274
5.0,5.040504356924368,0.14,0.626,0.6637554122050561,-0.03775541220505607
5.0,5.040504356924368,0.145,0.622,0.6627277470718907,-0.04072774707189075
5.0,5.040504356924368,0.15,0.617,0.6617000819387255,-0.044700081938725544
5.0,5.040504356924368,0.155,0.644,0.6600406978837811,-0.01604069788378104
5.0,5.040504356924368,0.16,0.65,0.6573838628997115,-0.007383862899711491
5.0,5.040504356924368,0.165,0.649,0.6547270279156421,-0.005727027915642058
5.0,5.040504356924368,0.17,0.672,0.6520701929315725,0.019929807068427507
5.0,5.040504356924368,0.175,0.63,0.6497766779730396,-0.019776677973039614
5.0,5.040504356924368,0.18,0.652,0.6483066884057226,0.0036933115942774375
5.0,5.040504356924368,0.185,0.641,0.6468366988384057,-0.005836698838405652
5.0,5.040504356924368,0.19,0.639,0.6453667092710886,-0.006366709271088622
5.0,5.040504356924368,0.195,0.626,0.6444875482726912,-0.018487548272691168
5.0,5.040504356924368,0.2,0.635,0.6456494314214705,-0.010649431421470457
5.0,5.040504356924368,0.205,0.611,0.6468113145702497,-0.035811314570249664
5.0,5.040504356924368,0.21,0.642,0.647973197719029,-0.005973197719028933
5.0,5.040504356924368,0.215,0.64,0.6495173943694706,-0.009517394369470633
5.0,5.040504356924368,0.22,0.633,0.6533554720298868,-0.020355472029886745
5.0,5.040504356924368,0.225,0.656,0.6571935496903029,-0.0011935496903028309
5.0,5.040504356924368,0.23,0.629,0.6610316273507191,-0.03203162735071907
5.0,5.040504356924368,0.235,0.623,0.6649705297280307,-0.041970529728030725
5.0,5.040504356924368,0.24,0.64,0.6704554110977392,-0.030455411097739193
5.0,5.040504356924368,0.245,0.64,0.6759402924674477,-0.035940292467447676
